__
# sent_id = Milin(1924)__1
# text = -N'eus forzh ! eme an ozac'h; gwelet a rankan hag ez eo gwir.
# text_fr = 'Qu'importe ! dit l'homme; Je dois voir si c'est vrai.'
# dialect = Léonard
# source =   Milin (1924)
1	-N'	-N'	-N'	_	_	_	_	_	Gloss=ne
2	furnez	fur.-nezh	adjectif.suffixe/nom	_	_	_	_	_	Gloss=sag.esse
3	'	'	[[R]]_[[1]]	_	_	_	_	_	Gloss=R
4	daill	daill	verbe	_	_	_	_	_	Gloss=vaut
5	aour	aour	nom	_	_	_	_	_	Gloss=or
6	forz	forzh	?	_	_	_	_	_	Gloss=importe
7	da	da	préposition	_	_	_	_	_	Gloss=à
8	biou	piv	pronom/interrogatif	_	_	_	_	_	Gloss=qui
9	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = Goyat(2012:340)__1
# text = Ar furnez 'daill aour forz da biou.
# text_fr = 'La sagesse vaut de l'or pour quiconque.'
# dialect = Cornouaillais
# location = bigouden
# source = Goyat (2012)
# texttype = Ouvrages de recherche
1	Ar	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
2	furnez	fur.-nezh	adjectif.suffixe/nom	_	_	_	_	_	Gloss=sag.esse
3	aour	aour	nom	_	_	_	_	_	Gloss=or
4	forz	forzh	indéfini/Indéfini	_	_	_	_	_	Gloss=cas
5	da	da	préposition	_	_	_	_	_	Gloss=à
6	biou	piv	pronom/interrogatif	_	_	_	_	_	Gloss=qui
7	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = LeGall(1957:'markinachoù')__1
# text = Ar markinachou tomm, war-bouez ma 'z-eus eur meutad mad a holen ganto, n'int ket fall da zribi.
# text_fr = 'Les graillons chauds sont bons pour peu qu'il y ait une bonne pincée de sel.
# dialect = Cornouaillais
# location = L'Hôpital-Camfrout
# source = Le Gall (1957-58)
1	Ar	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
2	markinachou	markinaj.-où_(PL)	?.?	_	_	_	_	_	Gloss=graillon.s
3	tomm	tomm	adjectif	_	_	_	_	_	Gloss=chaud
4	,	,	PUNCT	_	_	_	_	_	Gloss=punct
5	war-bouez	pouez	nom	_	_	_	_	_	Gloss=poids
6	ma	ma	complémenteur	_	_	_	_	_	Gloss=que
7	'	ez_eus	copule/auxiliaire/verbe	_	_	_	_	_	Gloss=est
8	z-eus	z-eus	?	_	_	_	_	_	Gloss=?
9	eur	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=un
10	meutad	meud.-ad	nom.suffixe/nom	_	_	_	_	_	Gloss=pouce.ée
11	mad	mat	?	_	_	_	_	_	Gloss=bon
12	a	a	particule_verbale	_	_	_	_	_	Gloss=de
13	holen	holen	nom	_	_	_	_	_	Gloss=sel
14	ganto	gant.pronom_incorporé	préposition.pronom	_	_	_	_	_	Gloss=avec.eux
15	,	,	PUNCT	_	_	_	_	_	Gloss=punct
16	n'	n'	?	_	_	_	_	_	Gloss=ne
17	int	COP	COP	_	_	_	_	_	Gloss=sont
18	ket	ket	?	_	_	_	_	_	Gloss=pas
19	fall	fall	adverbe/adjectif	_	_	_	_	_	Gloss=mauvais
20	da	da	préposition	_	_	_	_	_	Gloss=à
21	zribi	debriñ	verbe	_	_	_	_	_	Gloss=manger
22	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = Goyat(2012:196)__1
# text = Ar pesked zo deuet da veza ken ker hag ar hig.
# text_fr = 'Le poisson est maintenant aussi cher que la viande.'
# dialect = Cornouaillais
# location = Plozévet
# source = Goyat (2012)
# texttype = Ouvrages de recherche
1	Ar	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
2	pesked	pesk.-ed_(PL)	nom.pluriel/suffixe	_	_	_	_	_	Gloss=poisson.s
3	zo	zo	copule/auxiliaire/verbe	_	_	_	_	_	Gloss=est
4	deuet	dont.-et_(Adj)	verbe.?	_	_	_	_	_	Gloss=ven.u
5	da	da	préposition	_	_	_	_	_	Gloss=pour
6	veza	beza	auxiliaire/verbe	_	_	_	_	_	Gloss=être
7	ken	ken,_ker,_kel	complémenteur/adverbe	_	_	_	_	_	Gloss=tant
8	ker	ker	adjectif	_	_	_	_	_	Gloss=cher
9	hag	C.ha(g)	complémenteur	_	_	_	_	_	Gloss=que
10	ar	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
11	hig	kig	nom	_	_	_	_	_	Gloss=viande|Mutation=target|MutationNUM=5
12	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = Kedez(2015b:10)__1
# text = Ar re-he n'int ket fall evit deo bezañ flastret un tammig.
# text_fr = 'Ceux-ci ne sont pas mauvais bien qu'un peu écrasés.'
# dialect = Cornouaillais
# location = Saint-Coulitz
# source = Kedez (2015b)
# texttype = Ouvrages de recherche
1	Ar	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
2	re-he	hini-DEM	?-DEM	_	_	_	_	_	Gloss=ceux-ci
3	n'	n'	?	_	_	_	_	_	Gloss=ne
4	int	COP	COP	_	_	_	_	_	Gloss=sont
5	ket	ket	?	_	_	_	_	_	Gloss=pas
6	fall	fall	adverbe/adjectif	_	_	_	_	_	Gloss=mauvais
7	evit	evit	complémenteur/préposition	_	_	_	_	_	Gloss=pour
8	deo	da.pronom_incorporé	préposition.pronom	_	_	_	_	_	Gloss=de.eux
9	bezañ	bezañ	auxiliaire/verbe	_	_	_	_	_	Gloss=être
10	flastret	flastret.-et_(Adj)	verbe.?	_	_	_	_	_	Gloss=écras.é
11	un	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=un
12	tammig	tamm.-ig	?.suffixe	_	_	_	_	_	Gloss=morceau.DIM
13	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = Kergoat(1976:22)__1
# text = Ar re-se oa tout o taol foenn.
# text_fr = 'Tous ceux-là étaient en foin.' (ces champs)
# dialect = Cornouaillais
# location = Plogonnec
# source = Kergoat (1976)
# texttype = Ouvrages de recherche
1	Ar	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
2	re-se	hini-DEM	?-DEM	_	_	_	_	_	Gloss=ceux-là
3	oa	COP	COP	_	_	_	_	_	Gloss=était
4	tout	tout	?	_	_	_	_	_	Gloss=tout
5	o	particule_o	?	_	_	_	_	_	Gloss=à
6	taol	taoler	verbe	_	_	_	_	_	Gloss=jeter
7	foenn	foenn	nom	_	_	_	_	_	Gloss=foin
8	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = LeGall(1958)__1
# text = Ar verklenn wenn a zo kouet war deliou an dero yaouank.
# text_fr = 'Les feuillages des jeunes chênes ont attrapé l'oïdium.'
# dialect = Cornouaillais
# location = L'Hôpital-Camfrout
# source =   Le Gall (1958)
1	Ar	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
2	verklenn	#enn	suffixe/nom	_	_	_	_	_	Gloss=SG
3	wenn	gwenn	adjectif	_	_	_	_	_	Gloss=blanc|1 target
4	a	a	particule_verbale	_	_	_	_	_	Gloss=R
5	zo	zo	copule/auxiliaire/verbe	_	_	_	_	_	Gloss=est
6	kouet	kouezhañ.-et_(Adj)	verbe.?	_	_	_	_	_	Gloss=tomb.é
7	war	war	préposition	_	_	_	_	_	Gloss=sur
8	deliou	del.-où_(PL)	nom.?	_	_	_	_	_	Gloss=feuillage.s
9	an	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
10	dero	derv	nom	_	_	_	_	_	Gloss=chênes
11	yaouank	yaouank	adjectif	_	_	_	_	_	Gloss=jeune
12	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = LeGall(1958)__1
# text = Ar verklenn wenn a zo kouet war deliou an dero yaouank.
# text_fr = 'Les feuillages des jeunes chênes ont attrapé l'oïdium.'
# dialect = Cornouaillais
# location = L'Hôpital-Camfrout
# source =   Le Gall (1958)
1	Ar	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
2	verklenn	#enn	suffixe/nom	_	_	_	_	_	Gloss=SG
3	wenn	gwenn	adjectif	_	_	_	_	_	Gloss=blanc|1 target
4	a	a	particule_verbale	_	_	_	_	_	Gloss=R
5	zo	zo	copule/auxiliaire/verbe	_	_	_	_	_	Gloss=est
6	kouet	kouezhañ.-et_(Adj)	verbe.?	_	_	_	_	_	Gloss=tomb.é
7	war	war	préposition	_	_	_	_	_	Gloss=sur
8	deliou	del.-où_(PL)	nom.?	_	_	_	_	_	Gloss=feuillage.s
9	an	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
10	dero	dero	nom	_	_	_	_	_	Gloss=chênes
11	yaouank	yaouank	adjectif	_	_	_	_	_	Gloss=jeune
12	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = LeGall(1958)__1
# text = Ar verklenn wenn a zo kouet war deliou an dero yaouank.
# text_fr = 'Les feuillages des jeunes chênes ont attrapé l'oïdium.'
# dialect = Cornouaillais
# location = L'Hôpital-Camfrout
# source =   Le Gall (1958)
1	Ar	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
2	verklenn	#enn	suffixe/nom	_	_	_	_	_	Gloss=SG
3	wenn	gwenn	adjectif	_	_	_	_	_	Gloss=blanc|1 target
4	a	a	particule_verbale	_	_	_	_	_	Gloss=R
5	zo	zo	copule/auxiliaire/verbe	_	_	_	_	_	Gloss=est
6	kouet	kouezhañ.-et_(Adj)	verbe.?	_	_	_	_	_	Gloss=tomb.é
7	war	war	préposition	_	_	_	_	_	Gloss=sur
8	deliou	del.-où_(PL)	nom.?	_	_	_	_	_	Gloss=feuillage.s
9	an	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
10	dero	derv	nom	_	_	_	_	_	Gloss=chênes
11	yaouank	yaouank	adjectif	_	_	_	_	_	Gloss=jeune
12	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = H.Gaudart(09/2022b)__1
# text = Ar yezh preget gant un den a zo ur bed lec'h ma vev-yoñ hag a ra-yoñ…
# text_fr = 'La langue qu'un homme parle est un monde dans lequel il vit et agit…'
# dialect = Cornouaillais
# location = Scaër/Bannalec
# source =   H. Gaudart (09/2022b)
1	Ar	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
2	yezh	yezh	nom	_	_	_	_	_	Gloss=langue
3	preget	preget.-et_(Adj)	verbe.?	_	_	_	_	_	Gloss=parl.é
4	gant	gant	préposition	_	_	_	_	_	Gloss=avec
5	un	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=un
6	den	den	nom	_	_	_	_	_	Gloss=humain
7	a	a	particule_verbale	_	_	_	_	_	Gloss=R
8	zo	zo	copule/auxiliaire/verbe	_	_	_	_	_	Gloss=est
9	ur	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=un
10	bed	bed	nom	_	_	_	_	_	Gloss=monde
11	lec'h	lec'h	?	_	_	_	_	_	Gloss=lieu
12	ma	ma	complémenteur	_	_	_	_	_	Gloss=que
13	vev-yoñ	bevañ-écho	verbe-pronom	_	_	_	_	_	Gloss=vit-lui
14	hag	&	complémenteur/conjonction	_	_	_	_	_	Gloss=et
15	a	a	particule_verbale	_	_	_	_	_	Gloss=R
16	ra-yoñ	ober-écho	auxiliaire/verbe-pronom	_	_	_	_	_	Gloss=fait-lui
17	…	…	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = H.Gaudart(09/2022b)__1
# text = Ar yezh preget gant un den a zo ur bed lec'h ma vev-yoñ hag a ra-yoñ…
# text_fr = 'La langue qu'un homme parle est un monde dans lequel il vit et agit…'
# dialect = Cornouaillais
# location = Scaër/Bannalec
# source =   H. Gaudart (09/2022b)
1	Ar	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
2	yezh	yezh	nom	_	_	_	_	_	Gloss=langue
3	preget	prezegiñ.-et_(Adj)	verbe.?	_	_	_	_	_	Gloss=parl.é
4	gant	gant	préposition	_	_	_	_	_	Gloss=avec
5	un	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=un
6	den	den	nom	_	_	_	_	_	Gloss=humain
7	a	a	particule_verbale	_	_	_	_	_	Gloss=R
8	zo	zo	copule/auxiliaire/verbe	_	_	_	_	_	Gloss=est
9	ur	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=un
10	bed	bed	nom	_	_	_	_	_	Gloss=monde
11	lec'h	lec'h	?	_	_	_	_	_	Gloss=lieu
12	ma	ma	complémenteur	_	_	_	_	_	Gloss=que
13	vev-yoñ	bevañ-écho	verbe-pronom	_	_	_	_	_	Gloss=vit-lui
14	hag	&	complémenteur/conjonction	_	_	_	_	_	Gloss=et
15	a	a	particule_verbale	_	_	_	_	_	Gloss=R
16	ra-yoñ	ober-écho	auxiliaire/verbe-pronom	_	_	_	_	_	Gloss=fait-lui
17	…	…	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = Bouzeg(1986:I)__1
# text = Arnevet eo an amann.
# text_fr = 'Le beurre a un goût gâté par l'orage.'
# dialect = Cornouaillais
# location = Riec
# source = Bouzeg (1986)
# texttype = Ouvrages de recherche
1	Arnevet	arnev.-et_(Adj)	nom.?	_	_	_	_	_	Gloss=orag.é
2	eo	COP	COP	_	_	_	_	_	Gloss=est
3	an	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
4	amann	amann	nom	_	_	_	_	_	Gloss=beurre
5	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = A-M.Louboutin(10/2021)__1
# text = Aï maint en tu kleiz. Me zo eeoñv dirak an iliz.
# text_fr = 'Je les ai à ma gauche. J'ai l'église juste en face.'
# dialect = Cornouaillais
# location = Locronan
# source =   A-M. Louboutin (10/2021)
1	Aï	aze	adverbe	_	_	_	_	_	Gloss=ici
2	maint	emañ	auxiliaire/verbe/copule	_	_	_	_	_	Gloss=sont
3	en	e.art	verbe/copule.quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=en.le
4	tu	tu	nom	_	_	_	_	_	Gloss=côté
5	kleiz	kleiz	adjectif/nom	_	_	_	_	_	Gloss=gauche
6	.	.	PUNCT	_	_	_	_	_	Gloss=punct
7	Me	pfi	pronom	_	_	_	_	_	Gloss=moi
8	zo	COP	COP	_	_	_	_	_	Gloss=est
9	eeoñv	eeun	adverbe/adjectif	_	_	_	_	_	Gloss=droit
10	dirak	dirak	préposition	_	_	_	_	_	Gloss=devant
11	an	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
12	iliz	iliz	nom	_	_	_	_	_	Gloss=église
13	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = HuguetteGaudart(c.p.2020)__1
# text = B ez' 'm eus ur manniel droug-penn.
# text_fr = 'J'ai un peu mal à la tête.'
# dialect = Cornouaillais
# location = Scaër/Bannalec
# source =   Huguette Gaudart (c.p. 2020)
1	B	bezañ_préverbal	B	_	_	_	_	_	Gloss=être
2	ez'	ez'	?	_	_	_	_	_	Gloss=?
3	'm_eus	'm_eus.kaout	?.auxiliaire/verbe	_	_	_	_	_	Gloss=R.a
4	ur	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=un
5	manniel	manniel		_	_	_	_	_	Gloss=petit
6	droug-penn	droug-penn	adjectif/nom-nom	_	_	_	_	_	Gloss=mal-tête
7	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = Trépos(2001:§440)__1
# text = B ez' e vo pesked da goan.
# text_fr = 'Il y aura du poisson à souper.'
# dialect = Cornouaillais
# source = Trépos (1968)
1	B	bezañ_préverbal	B	_	_	_	_	_	Gloss=être
2	ez'	ez'	?	_	_	_	_	_	Gloss=?
3	e	e	particule_verbale	_	_	_	_	_	Gloss=R
4	vo	COP	COP	_	_	_	_	_	Gloss=sera
5	pesked	pesk.-ed_(PL)	nom.pluriel/suffixe	_	_	_	_	_	Gloss=poisson.s
6	da	da	préposition	_	_	_	_	_	Gloss=pour
7	goan	koan	nom	_	_	_	_	_	Gloss=souper
8	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = Bouzec&al.(2017:205)__1
# text = Ba n deun m prad oa un takad lerc'h 'oa ket 'mè' boull'nn.
# text_fr = 'Dans le bas de la prairie, il y avait un endroit où il n'y avait que de la boue.'
# dialect = Cornouaillais
# source = Bouzec & al. (2017)
# texttype = Dictionnaires
1	Ba	e-barzh	postposition/préposition	_	_	_	_	_	Gloss=dans
2	n	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=un
3	deun	don	adverbe/adjectif	_	_	_	_	_	Gloss=fond
4	m	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
5	prad	prad	nom	_	_	_	_	_	Gloss=champ
6	oa	COP	COP	_	_	_	_	_	Gloss=était
7	un	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=un
8	takad	takad	?	_	_	_	_	_	Gloss=endroit
9	lerc'h	e-lec'h	?	_	_	_	_	_	Gloss=où
10	'oa	eo	copule/auxiliaire/verbe	_	_	_	_	_	Gloss=était
11	ket	ket	?	_	_	_	_	_	Gloss=pas
12	'mè'	nemet	complémenteur/conjonction/adverbe	_	_	_	_	_	Gloss=seulement
13	boull'	boullenn	?	_	_	_	_	_	Gloss=boue
14	nn.	nn.	?	_	_	_	_	_	Gloss=?

__
# sent_id = Bouzec&al.(2017:205)__1
# text = Ba n deun m prad oa un takad lerc'h 'oa ket 'mè' boull'nn.
# text_fr = 'Dans le bas de la prairie, il y avait un endroit où il n'y avait que de la boue.'
# dialect = Cornouaillais
# source = Bouzec & al. (2017)
# texttype = Dictionnaires
1	Ba	e-barzh	postposition/préposition	_	_	_	_	_	Gloss=dans
2	n	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=un
3	deun	don	adverbe/adjectif	_	_	_	_	_	Gloss=fond
4	m	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
5	prad	prad	nom	_	_	_	_	_	Gloss=champ
6	oa	COP	COP	_	_	_	_	_	Gloss=était
7	un	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=un
8	takad	takad	?	_	_	_	_	_	Gloss=endroit
9	lerc'h	e-lec'h	nom	_	_	_	_	_	Gloss=où
10	'oa	COP	COP	_	_	_	_	_	Gloss=était
11	ket	ket	?	_	_	_	_	_	Gloss=pas
12	'mè'	met	complémenteur/conjonction	_	_	_	_	_	Gloss=mais
13	boull'	boull'	?	_	_	_	_	_	Gloss=boue
14	nn.	nn.	?	_	_	_	_	_	Gloss=?

__
# sent_id = Bouzec&al.(2017:205)__1
# text = Ba n deun m prad oa un takad lerc'h 'oa ket 'mè' boull'nn.
# text_fr = 'Dans le bas de la prairie, il y avait un endroit où il n'y avait que de la boue.'
# dialect = Cornouaillais
# source = Bouzec & al. (2017)
# texttype = Dictionnaires
1	Ba	e-barzh	postposition/préposition	_	_	_	_	_	Gloss=dans
2	n	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=un
3	deun	don	adverbe/adjectif	_	_	_	_	_	Gloss=fond
4	m	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
5	prad	prad	nom	_	_	_	_	_	Gloss=champ
6	oa	COP	COP	_	_	_	_	_	Gloss=était
7	un	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=un
8	takad	takad	?	_	_	_	_	_	Gloss=endroit
9	lerc'h	e-lerc'h	?	_	_	_	_	_	Gloss=où
10	'oa	COP	COP	_	_	_	_	_	Gloss=était
11	ket	ket	?	_	_	_	_	_	Gloss=pas
12	'mè'	met	complémenteur/conjonction	_	_	_	_	_	Gloss=mais
13	boull'	boull'	?	_	_	_	_	_	Gloss=boue
14	nn.	nn.	?	_	_	_	_	_	Gloss=?

__
# sent_id = Bouzec&al.(2017:205)__1
# text = Ba n deun m prad oa un takad lerc'h 'oa ket 'mè' boull'nn.
# text_fr = 'Dans le bas de la prairie, il y avait un endroit où il n'y avait que de la boue.'
# dialect = Cornouaillais
# source = Bouzec & al. (2017)
# texttype = Dictionnaires
1	Ba	e-barzh	postposition/préposition	_	_	_	_	_	Gloss=dans
2	n	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=un
3	deun	don	adverbe/adjectif	_	_	_	_	_	Gloss=fond
4	m	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
5	prad	prad	nom	_	_	_	_	_	Gloss=pré
6	oa	COP	COP	_	_	_	_	_	Gloss=était
7	un	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=un
8	takad	takad	?	_	_	_	_	_	Gloss=endroit
9	lerc'h	e-lerc'h	?	_	_	_	_	_	Gloss=où
10	'	COP	COP	_	_	_	_	_	Gloss=était
11	oa	oa	?	_	_	_	_	_	Gloss=?
12	ket	ket	?	_	_	_	_	_	Gloss=pas
13	'mè'	met	complémenteur/conjonction	_	_	_	_	_	Gloss=mais
14	boull'	boull'	?	_	_	_	_	_	Gloss=boue
15	nn.	nn.	?	_	_	_	_	_	Gloss=?

__
# sent_id = German(2007:174)__3
# text = Ba'n amzer oan yaouank vi ket kas 'nenn _ kalz d'ar skol.
# text_fr = 'Du temps de ma jeunesse, on n'était pas souvent envoyé à l'école.'
# dialect = Cornouaillais
# source = German (2007)
# texttype = Ouvrages de recherche
1	Ba'	e	préposition	_	_	_	_	_	Gloss=en
2	n	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
3	amzer	amzer	nom	_	_	_	_	_	Gloss=temps
4	oan	COP	COP	_	_	_	_	_	Gloss=étais
5	yaouank	yaouank	adjectif	_	_	_	_	_	Gloss=jeune
6	vi	COP	COP	_	_	_	_	_	Gloss=était
7	ket	ket	?	_	_	_	_	_	Gloss=pas
8	kas	kas.-et_(Adj)	verbe.?	_	_	_	_	_	Gloss=envoy.é
9	'nenn	IMP	IMP	_	_	_	_	_	Gloss=on
10	_	_	?	_	_	_	_	_	Gloss=<envoyé>
11	kalz	kalz	verbe	_	_	_	_	_	Gloss=beaucoup
12	d'	da	préposition	_	_	_	_	_	Gloss=à
13	ar	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
14	skol	skol	nom	_	_	_	_	_	Gloss=école
15	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = German(2007:174)__1
# text = Ba'n amzer oan yaouank vi ket kas 'nenn kalz d'ar skol.
# text_fr = 'Du temps de ma jeunesse, on n'était pas souvent envoyé à l'école.'
# dialect = Cornouaillais
# source = German (2007)
# texttype = Ouvrages de recherche
1	Ba'	e	préposition	_	_	_	_	_	Gloss=en
2	n	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
3	amzer	amzer	nom	_	_	_	_	_	Gloss=temps
4	oan	COP	COP	_	_	_	_	_	Gloss=étais
5	yaouank	yaouank	adjectif	_	_	_	_	_	Gloss=jeune
6	vi	vez	copule/auxiliaire/verbe	_	_	_	_	_	Gloss=était
7	ket	ket	?	_	_	_	_	_	Gloss=pas
8	kas	kas.-et_(Adj)	verbe.?	_	_	_	_	_	Gloss=envoy.é
9	'nenn	IMP	IMP	_	_	_	_	_	Gloss=on
10	kalz	kalz	?	_	_	_	_	_	Gloss=beaucoup
11	d'	da	préposition	_	_	_	_	_	Gloss=à
12	ar	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
13	skol	skol	nom	_	_	_	_	_	Gloss=école
14	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = A-M.Louboutin(02/2022)__1
# text = Badadao ! Ar babig zo kouet wa 'n douar !
# text_fr = 'Patatras ! Le bébé est tombé par terre !'
# dialect = Cornouaillais
# location = Locronan
# source =   A-M. Louboutin (02/2022)
1	Badadao	onomatopée	?	_	_	_	_	_	Gloss=Badadav!
2	!	!	PUNCT	_	_	_	_	_	Gloss=punct
3	Ar	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
4	babig	babig	nom	_	_	_	_	_	Gloss=bébé
5	zo	zo	copule/auxiliaire/verbe	_	_	_	_	_	Gloss=est
6	kouet	kouezhañ.-et_(Adj)	verbe.?	_	_	_	_	_	Gloss=tomb.é
7	wa	war	préposition	_	_	_	_	_	Gloss=sur
8	'n	art	quantifieur/indéfini/déterminant	_	_	_	_	_	Gloss=le
9	douar	douar	nom	_	_	_	_	_	Gloss=terre
10	!	!	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = H.Gaudart(04/2016)__1
# text = Be ' zo tud boazet da zebr' traoù drol.
# text_fr = 'Il y a des gens qui ont des coutumes étranges.'
# dialect = Cornouaillais
# location = Scaër/Bannalec
# source =   H. Gaudart (04/2016)
1	Be	bezañ_préverbal	?	_	_	_	_	_	Gloss=être
2	'	'	[[R]]	_	_	_	_	_	Gloss=R
3	zo	zo	copule/auxiliaire/verbe	_	_	_	_	_	Gloss=est
4	tud	tud	nom	_	_	_	_	_	Gloss=gens
5	boazet	boazañ.-et_(Adj)	verbe.?	_	_	_	_	_	Gloss=habitu.é
6	da	da	préposition	_	_	_	_	_	Gloss=de
7	zebr'	debriñ	verbe	_	_	_	_	_	Gloss=manger
8	traoù	traoù	pronom/nom	_	_	_	_	_	Gloss=choses
9	drol	drol	adjectif	_	_	_	_	_	Gloss=bizarre
10	.	.	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = A-M.Louboutin(10/2021)__1
# text = Be ma ho mamm ganoc'h ma bihetch ?
# text_fr = 'Tu as ta maman avec toi ma petite ?'
# dialect = Cornouaillais
# location = Locronan
# source =   A-M. Louboutin (10/2021)
1	Be	Be		_	_	_	_	_	Gloss=être
2	ma	emañ	auxiliaire/verbe/copule	_	_	_	_	_	Gloss=est
3	ho	POSS	POSS	_	_	_	_	_	Gloss=votre
4	mamm	mamm	nom	_	_	_	_	_	Gloss=mère
5	ganoc'h	gant.pronom_incorporé	préposition.pronom	_	_	_	_	_	Gloss=avec.vous
6	ma	POSS	POSS	_	_	_	_	_	Gloss=mon
7	bihetch	bihan.-ig	quantifieur/adverbe/indéfini/adjectif.suffixe	_	_	_	_	_	Gloss=petit.petit
8	?	?	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = A-M.Louboutin(10/2021)__1
# text = Be ma ho mamm ganoc'h ma bihetch ?
# text_fr = 'Tu as ta maman avec toi ma petite ?'
# dialect = Cornouaillais
# location = Locronan
# source =   A-M. Louboutin (10/2021)
1	Be	bezañ_préverbal	?	_	_	_	_	_	Gloss=être
2	ma	emañ	auxiliaire/verbe/copule	_	_	_	_	_	Gloss=est
3	ho	POSS	POSS	_	_	_	_	_	Gloss=votre
4	mamm	mamm	nom	_	_	_	_	_	Gloss=mère
5	ganoc'h	gant.pronom_incorporé	préposition.pronom	_	_	_	_	_	Gloss=avec.vous
6	ma	POSS	POSS	_	_	_	_	_	Gloss=mon
7	bihetch	bihan.-ig	quantifieur/adverbe/indéfini/adjectif.suffixe	_	_	_	_	_	Gloss=petit.petit
8	?	?	PUNCT	_	_	_	_	_	Gloss=punct

__
# sent_id = A-M.Louboutin(02/2022)__1
# text = Be mon bev kement-se !
# text_fr = 'J'existe quand même !'
# dialect = Cornouaillais
# location = Locronan
# source =   A-M. Louboutin (02/2022)
1	Be	bezañ_préverbal	?	_	_	_	_	_	Gloss=être
2	mon	emañ	auxiliaire/verbe/copule	_	_	_	_	_	Gloss=suis
3	bev	bev	adjectif	_	_	_	_	_	Gloss=vivant
4	kement-se	kement-se!	particules de discour	_	_	_	_	_	Gloss=quand.même!
5	!	!	PUNCT	_	_	_	_	_	Gloss=punct

__
